date,open,high,low,close,volume,entry_price,tp_level,sl_level,tp_hit,sl_hit,label
2018-04-01,115.1634,115.4218,114.9098,114.9439,423337,114.9439,116.093339,114.5990683,1,1,0
2018-04-02,115.1845,116.1121,114.8394,114.9361,842819,114.9361,116.085461,114.5912917,1,1,0
2018-04-03,114.6623,115.9519,114.5321,114.877,900756,114.877,116.02577,114.53236899999999,1,1,0
2018-04-04,115.14,116.0615,114.8411,114.8792,600776,114.8792,116.027992,114.5345624,1,1,0
2018-04-05,114.8967,115.1678,114.5224,114.7429,220454,114.7429,115.89032900000001,114.3986713,1,1,0
2018-04-06,114.5142,115.9528,114.3199,114.6689,859500,114.6689,115.81558899999999,114.3248933,1,1,0
2018-04-07,114.859,116.1768,114.3784,114.5905,749565,114.5905,115.736405,114.2467285,1,1,0
2018-04-08,114.5043,115.9256,114.3009,114.5701,944297,114.5701,115.715801,114.2263897,1,1,0
2018-04-09,114.2819,115.4493,114.1687,114.6196,603669,114.6196,115.76579600000001,114.2757412,1,1,0
2018-04-10,114.6147,115.1709,114.5558,114.7433,1107028,114.7433,115.89073300000001,114.3990701,1,1,0
2018-04-11,114.9245,116.1783,114.4827,114.6728,1311951,114.6728,115.81952799999999,114.3287816,1,1,0
2018-04-12,114.8035,115.3668,114.614,114.713,927289,114.713,115.86013,114.368861,1,1,0
2018-04-13,114.7826,115.6945,114.4137,114.6481,1001340,114.6481,115.794581,114.3041557,1,1,0
2018-04-14,114.5757,116.5077,114.4033,114.8677,203015,114.8677,116.016377,114.5230969,1,1,0
2018-04-15,114.9816,115.3445,114.9386,115.0212,1366172,115.0212,116.17141199999999,114.67613639999999,1,1,0
2018-04-16,114.9015,116.2967,114.8126,115.1864,1308586,115.1864,116.33826400000001,114.84084080000001,1,1,0
2018-04-17,115.0507,116.1092,114.2393,114.4964,489126,114.4964,115.641364,114.1529108,1,1,0
2018-04-18,114.2492,115.5395,114.1322,114.8886,1699165,114.8886,116.037486,114.5439342,1,1,0
2018-04-19,114.8953,116.139,114.6348,115.0043,1271069,115.0043,116.154343,114.6592871,1,1,0
2018-04-20,115.3544,117.0273,114.3803,114.6616,877177,114.6616,115.808216,114.3176152,1,1,0
2018-04-21,114.8198,116.0159,114.6072,114.9428,929544,114.9428,116.092228,114.59797160000001,1,1,0
2018-04-22,114.9473,115.363,114.1881,114.3196,608380,114.3196,115.462796,113.97664119999999,1,1,0
2018-04-23,114.3415,115.0108,113.2498,113.2779,1719871,113.2779,114.410679,112.9380663,1,1,0
2018-04-24,113.1635,113.8453,112.9817,113.176,1085523,113.176,114.30776,112.836472,1,1,0
2018-04-25,113.0851,114.041,112.994,113.5034,1778265,113.5034,114.638434,113.1628898,1,1,0
2018-04-26,113.4048,114.6983,112.4122,112.4848,702165,112.4848,113.609648,112.14734560000001,1,0,1
2018-04-27,112.6717,113.3165,112.5541,112.7303,1372924,112.7303,113.857603,112.3921091,1,0,1
2018-04-28,112.7451,113.8113,112.5503,113.278,838090,113.278,114.41078,112.93816600000001,1,0,1
2018-04-29,113.409,114.3806,113.3462,113.39,921595,113.39,114.5239,113.04983,1,1,0
2018-04-30,113.3759,114.2469,113.1867,113.3305,383980,113.3305,114.46380500000001,112.9905085,1,1,0
2018-05-01,113.5166,113.7509,113.0716,113.2094,414569,113.2094,114.341494,112.8697718,1,0,1
2018-05-02,113.4839,114.4949,113.2521,113.4854,708505,113.4854,114.620254,113.1449438,1,1,0
2018-05-03,113.4882,114.8745,113.2483,113.34,1506302,113.34,114.4734,112.99998000000001,1,1,0
2018-05-04,113.3878,114.6336,113.1114,113.5173,658215,113.5173,114.652473,113.17674810000001,1,1,0
2018-05-05,113.6946,114.6388,113.3765,113.512,264388,113.512,114.64712,113.171464,1,1,0
2018-05-06,113.5761,114.7757,113.4514,113.6198,710547,113.6198,114.755998,113.2789406,1,1,0
2018-05-07,114.0506,114.8944,113.4624,113.5734,912799,113.5734,114.709134,113.2326798,1,1,0
2018-05-08,113.0406,115.1295,112.9441,113.6394,662977,113.6394,114.77579399999999,113.29848179999999,1,1,0
2018-05-09,113.8943,114.4299,113.4934,113.5836,645209,113.5836,114.719436,113.24284920000001,1,1,0
2018-05-10,113.6415,114.0713,113.3986,113.6215,499306,113.6215,114.757715,113.2806355,1,1,0
2018-05-11,113.3789,114.7398,113.1647,113.8798,344265,113.8798,115.018598,113.5381606,1,0,1
2018-05-12,114.2215,114.7748,113.9968,114.1056,985638,114.1056,115.246656,113.76328319999999,1,1,0
2018-05-13,114.3044,115.9539,114.0481,114.1837,1001330,114.1837,115.325537,113.84114890000001,1,1,0
2018-05-14,114.4045,115.963,114.1005,114.1843,225367,114.1843,115.32614299999999,113.84174709999999,1,1,0
2018-05-15,114.53,114.663,113.6885,113.94,260809,113.94,115.07939999999999,113.59818,1,1,0
2018-05-16,114.0738,115.57,113.6542,113.9068,288807,113.9068,115.045868,113.5650796,1,1,0
2018-05-17,113.8361,114.8258,113.6293,114.1659,720465,114.1659,115.307559,113.8234023,1,1,0
2018-05-18,114.0729,115.9445,113.9976,114.2484,865972,114.2484,115.390884,113.90565480000001,1,1,0
2018-05-19,114.2641,114.8261,114.2049,114.4859,394591,114.4859,115.630759,114.1424423,1,1,0
2018-05-20,114.3035,114.9035,114.1553,114.6026,408928,114.6026,115.748626,114.2587922,1,1,0
2018-05-21,114.9938,115.4552,114.477,114.6833,739253,114.6833,115.830133,114.3392501,1,1,0
2018-05-22,114.8235,116.4948,114.3853,114.6708,487762,114.6708,115.817508,114.3267876,1,1,0
2018-05-23,114.971,116.4607,114.6337,114.7396,682004,114.7396,115.886996,114.39538119999999,1,1,0
2018-05-24,115.13,115.5437,114.7277,114.7605,967362,114.7605,115.90810499999999,114.4162185,1,1,0
2018-05-25,114.8728,116.3603,114.7495,114.8127,873181,114.8127,115.96082700000001,114.4682619,1,1,0
2018-05-26,114.8446,115.8073,114.7543,114.8712,410587,114.8712,116.019912,114.5265864,1,1,0
2018-05-27,114.6445,115.9869,114.4498,114.8597,559366,114.8597,116.008297,114.5151209,1,1,0
2018-05-28,114.8596,115.4031,114.5505,114.7757,1340399,114.7757,115.923457,114.4313729,1,1,0
2018-05-29,114.7142,115.933,114.5873,114.8003,719009,114.8003,115.948303,114.4558991,1,1,0
2018-05-30,115.1779,116.0857,114.7279,114.8165,491441,114.8165,115.96466500000001,114.47205050000001,1,1,0
2018-05-31,115.0965,115.3673,114.4504,114.6383,1261859,114.6383,115.784683,114.2943851,1,1,0
2018-06-01,114.6601,116.2907,114.4186,114.6685,478087,114.6685,115.815185,114.3244945,1,1,0
2018-06-02,114.6772,115.0031,114.5993,114.6764,1250039,114.6764,115.823164,114.3323708,1,1,0
2018-06-03,114.5312,115.3104,114.4074,114.7226,228039,114.7226,115.869826,114.3784322,1,1,0
2018-06-04,115.2703,115.4419,114.7771,114.8923,879077,114.8923,116.041223,114.54762310000001,1,1,0
2018-06-05,114.9971,115.9733,114.8138,114.8976,1031635,114.8976,116.046576,114.55290719999999,1,1,0
2018-06-06,114.9861,115.4541,114.5873,114.8624,1002259,114.8624,116.01102399999999,114.51781279999999,1,1,0
2018-06-07,114.7098,116.3962,114.6454,114.8751,799941,114.8751,116.02385100000001,114.5304747,1,1,0
2018-06-08,115.104,115.422,115.0101,115.2566,815115,115.2566,116.40916600000001,114.9108302,1,1,0
2018-06-09,115.2415,116.7262,115.0392,115.276,1324235,115.276,116.42876,114.930172,1,1,0
2018-06-10,115.4283,115.5446,114.8988,115.1779,934960,115.1779,116.329679,114.83236629999999,1,1,0
2018-06-11,115.2702,116.1765,115.046,115.1443,645919,115.1443,116.295743,114.7988671,1,1,0
2018-06-12,115.4284,116.4161,114.7875,114.9909,1032900,114.9909,116.140809,114.6459273,1,1,0
2018-06-13,115.1761,115.8821,114.8337,114.9852,630451,114.9852,116.135052,114.6402444,1,1,0
2018-06-14,115.0965,116.7023,114.7786,114.9101,1178991,114.9101,116.059201,114.5653697,1,1,0
2018-06-15,114.6055,115.6344,114.5077,114.8844,982763,114.8844,116.033244,114.5397468,1,1,0
2018-06-16,115.1353,115.3357,114.8994,115.035,357182,115.035,116.18535,114.68989499999999,1,1,0
2018-06-17,114.963,116.2023,114.7406,115.2166,717502,115.2166,116.368766,114.8709502,1,1,0
2018-06-18,115.2152,116.4673,115.0299,115.3387,832051,115.3387,116.492087,114.9926839,0,1,0
2018-06-19,115.5394,116.1562,115.2703,115.4075,927722,115.4075,116.561575,115.0612775,0,1,0
2018-06-20,115.3828,116.2557,115.0573,115.2803,469730,115.2803,116.433103,114.9344591,0,1,0
2018-06-21,115.3779,116.07,114.113,114.3681,696566,114.3681,115.511781,114.02499569999999,1,1,0
2018-06-22,114.515,115.7864,113.3227,113.4758,1644979,113.4758,114.61055800000001,113.13537260000001,1,1,0
2018-06-23,113.1939,114.7597,113.0208,113.3186,750616,113.3186,114.451786,112.9786442,1,1,0
2018-06-24,113.0204,113.9701,112.9266,113.2467,1512724,113.2467,114.37916700000001,112.9069599,1,1,0
2018-06-25,113.3508,113.6767,113.087,113.3566,1641476,113.3566,114.490166,113.0165302,1,1,0
2018-06-26,113.36,114.3673,113.1581,113.2566,293112,113.2566,114.389166,112.9168302,1,1,0
2018-06-27,112.8113,114.5712,112.706,113.0454,472013,113.0454,114.175854,112.7062638,1,1,0
2018-06-28,112.9791,113.4319,112.9194,112.981,1568038,112.981,114.11081,112.642057,1,1,0
2018-06-29,113.0906,113.9566,112.8426,112.9488,378561,112.9488,114.078288,112.60995360000001,1,1,0
2018-06-30,112.9473,114.5655,112.6669,113.107,782047,113.107,114.23807,112.767679,1,1,0
2018-07-01,113.3524,114.8481,112.8827,112.9385,223956,112.9385,114.067885,112.59968450000001,1,1,0
2018-07-02,112.7039,114.366,112.6628,113.5991,823590,113.5991,114.73509100000001,113.2583027,1,1,0
2018-07-03,113.5649,115.1623,113.5405,113.8892,1486208,113.8892,115.028092,113.54753240000001,1,1,0
2018-07-04,114.1272,114.3922,113.2816,113.4725,1254753,113.4725,114.607225,113.1320825,1,1,0
2018-07-05,113.5839,114.4215,113.2165,113.3928,1164535,113.3928,114.52672799999999,113.0526216,1,1,0
2018-07-06,113.5467,113.9912,113.2049,113.3136,1675520,113.3136,114.446736,112.9736592,1,1,0
2018-07-07,112.9793,114.2928,112.8041,113.3852,1114068,113.3852,114.519052,113.0450444,1,1,0
2018-07-08,113.1712,114.2269,113.0806,113.3964,823443,113.3964,114.530364,113.0562108,1,1,0
2018-07-09,113.6306,115.304,113.3929,113.4622,351788,113.4622,114.596822,113.1218134,1,1,0
2018-07-10,113.3449,115.2469,113.0724,113.7571,877001,113.7571,114.89467099999999,113.41582869999999,1,1,0
2018-07-11,113.6669,115.0346,113.0888,113.3107,1379205,113.3107,114.44380699999999,112.9707679,1,1,0
2018-07-12,113.505,114.0019,113.0399,113.1713,1321411,113.1713,114.303013,112.8317861,1,1,0
2018-07-13,113.2672,114.7554,112.792,113.0725,489799,113.0725,114.203225,112.7332825,1,1,0
2018-07-14,112.8905,114.2521,112.6554,112.9002,959219,112.9002,114.029202,112.5614994,1,1,0
2018-07-15,112.894,113.2848,112.4906,112.5327,424207,112.5327,113.658027,112.19510190000001,1,1,0
2018-07-16,112.5767,113.1366,111.977,112.016,616460,112.016,113.13616,111.679952,1,1,0
2018-07-17,112.0726,113.6819,111.9455,112.4275,1232274,112.4275,113.55177499999999,112.0902175,1,1,0
2018-07-18,112.0489,113.515,111.8887,112.3047,1616478,112.3047,113.427747,111.9677859,1,1,0
2018-07-19,112.2827,113.9103,112.1667,112.5539,1424150,112.5539,113.679439,112.2162383,1,1,0
2018-07-20,112.6711,113.6299,112.6035,112.8591,258053,112.8591,113.987691,112.5205227,1,1,0
2018-07-21,113.1295,114.0533,112.7181,112.7692,404714,112.7692,113.896892,112.43089239999999,1,1,0
2018-07-22,113.0472,113.6275,112.4744,112.7408,1357411,112.7408,113.868208,112.40257759999999,1,1,0
2018-07-23,112.8682,113.8358,112.5204,112.7733,1620032,112.7733,113.90103300000001,112.4349801,1,1,0
2018-07-24,112.9017,113.869,112.7259,113.191,1206678,113.191,114.32291000000001,112.851427,1,1,0
2018-07-25,113.1536,114.7043,113.0329,113.2636,957145,113.2636,114.396236,112.9238092,1,1,0
2018-07-26,113.2996,113.5411,113.1246,113.2935,672336,113.2935,114.426435,112.95361949999999,1,1,0
2018-07-27,113.4543,115.0337,113.0546,113.2087,1227618,113.2087,114.34078699999999,112.86907389999999,1,1,0
2018-07-28,112.8922,114.6729,112.7487,113.3518,973998,113.3518,114.48531799999999,113.0117446,1,1,0
2018-07-29,113.1943,113.7982,112.9946,113.3092,1380498,113.3092,114.44229200000001,112.96927240000001,1,1,0
2018-07-30,113.4928,115.068,113.0732,113.3527,584371,113.3527,114.486227,113.01264189999999,1,1,0
2018-07-31,113.0336,114.6606,112.91,113.4183,1181337,113.4183,114.55248300000001,113.0780451,1,1,0
2018-08-01,113.6448,114.7242,113.1002,113.3166,1304968,113.3166,114.449766,112.9766502,1,1,0
2018-08-02,113.2625,114.0668,113.1647,113.2422,739949,113.2422,114.374622,112.90247339999999,1,1,0
2018-08-03,113.1407,113.2983,109.7911,113.1515,611443,113.1515,114.283015,112.8120455,1,0,1
2018-08-04,113.3981,113.9913,113.1805,113.2238,678783,113.2238,114.356038,112.8841286,1,0,1
2018-08-05,113.3585,113.9966,113.1324,113.2729,1018328,113.2729,114.405629,112.93308130000001,1,1,0
2018-08-06,113.6895,113.9553,113.1838,113.2926,1014993,113.2926,114.42552599999999,112.9527222,1,1,0
2018-08-07,113.1216,113.7947,113.0082,113.305,756119,113.305,114.43805,112.965085,1,1,0
2018-08-08,113.0052,114.5003,112.9267,113.2375,474997,113.2375,114.369875,112.89778749999999,1,0,1
2018-08-09,113.2656,114.7685,113.0732,113.2794,613253,113.2794,114.412194,112.93956179999999,1,1,0
2018-08-10,113.1691,113.9035,112.9985,113.2249,781869,113.2249,114.357149,112.8852253,1,0,1
2018-08-11,113.1347,114.2519,112.954,113.226,1066927,113.226,114.35826,112.88632199999999,1,0,1
2018-08-12,113.4006,113.767,113.0617,113.2694,1358110,113.2694,114.402094,112.9295918,1,1,0
2018-08-13,113.2245,114.9315,113.0552,113.2333,1224333,113.2333,114.365633,112.8936001,1,0,1
2018-08-14,113.3992,114.0089,113.1365,113.2773,890198,113.2773,114.410073,112.93746809999999,1,1,0
2018-08-15,113.1439,114.353,112.9765,113.2323,392666,113.2323,114.364623,112.89260309999999,1,0,1
2018-08-16,113.2589,113.9084,113.0482,113.3531,967949,113.3531,114.486631,113.01304069999999,1,1,0
2018-08-17,113.3532,114.7556,113.3262,113.3797,1010015,113.3797,114.513497,113.0395609,1,1,0
2018-08-18,113.4835,113.6272,113.1221,113.2932,573857,113.2932,114.426132,112.9533204,1,1,0
2018-08-19,113.1571,113.6088,112.9248,113.4248,589752,113.4248,114.559048,113.0845256,1,0,1
2018-08-20,113.2398,114.8758,113.1308,113.4421,1123152,113.4421,114.576521,113.1017737,1,0,1
2018-08-21,113.3382,113.5661,113.1676,113.4119,766932,113.4119,114.546019,113.07166430000001,1,0,1
2018-08-22,113.4299,114.5736,113.2788,113.7804,1236422,113.7804,114.918204,113.4390588,1,1,0
2018-08-23,113.6814,114.6669,113.6207,113.9624,364869,113.9624,115.102024,113.6205128,1,1,0
2018-08-24,113.9965,115.6663,113.6378,113.8737,696406,113.8737,115.012437,113.5320789,1,1,0
2018-08-25,114.0229,115.0908,113.6971,113.8009,349710,113.8009,114.938909,113.4594973,1,1,0
2018-08-26,113.4957,115.3795,113.2868,113.7598,266773,113.7598,114.897398,113.4185206,1,1,0
2018-08-27,113.6125,114.5782,113.3612,113.7727,827101,113.7727,114.910427,113.4313819,1,1,0
2018-08-28,113.6719,115.1576,113.4648,113.711,682675,113.711,114.84811,113.369867,1,1,0
2018-08-29,113.339,114.573,113.2195,113.8556,568722,113.8556,114.99415599999999,113.5140332,1,0,1
2018-08-30,113.8057,115.2251,113.543,113.9219,719207,113.9219,115.06111899999999,113.5801343,1,0,1
2018-08-31,113.9487,114.138,113.7753,113.8469,968821,113.8469,114.985369,113.50535930000001,1,0,1
2018-09-01,114.0342,114.821,113.7383,113.8063,1039045,113.8063,114.944363,113.4648811,1,0,1
2018-09-02,113.8817,114.531,113.7634,113.8119,1051116,113.8119,114.950019,113.47046429999999,1,0,1
2018-09-03,113.9228,114.8031,113.8676,114.0493,463881,114.0493,115.18979300000001,113.7071521,1,1,0
2018-09-04,113.8238,115.4335,113.6407,113.9944,394181,113.9944,115.134344,113.6524168,1,0,1
2018-09-05,113.8446,116.1391,113.6893,114.4829,640017,114.4829,115.627729,114.1394513,1,0,1
2018-09-06,114.5522,115.8109,114.4451,114.6114,1430450,114.6114,115.757514,114.2675658,1,1,0
2018-09-07,114.9576,115.8468,114.4879,114.633,575108,114.633,115.77933,114.289101,1,1,0
2018-09-08,114.7104,116.3599,114.4445,114.5093,562826,114.5093,115.654393,114.1657721,1,0,1
2018-09-09,114.4378,116.0763,114.2161,114.461,727297,114.461,115.60561,114.117617,1,0,1
2018-09-10,114.7468,115.3324,114.2069,114.4066,1423009,114.4066,115.55066599999999,114.0633802,1,0,1
2018-09-11,114.8464,116.5485,114.3401,114.5182,1085003,114.5182,115.663382,114.17464539999999,1,0,1
2018-09-12,114.3167,115.0594,114.2086,114.6915,466615,114.6915,115.83841500000001,114.3474255,1,1,0
2018-09-13,114.4832,116.3154,114.2544,114.9701,723334,114.9701,116.11980100000001,114.6251897,1,1,0
2018-09-14,115.0956,115.8661,114.7822,114.9024,968264,114.9024,116.051424,114.5576928,1,1,0
2018-09-15,114.6128,115.4688,114.5015,114.8114,991869,114.8114,115.95951400000001,114.46696580000001,1,1,0
2018-09-16,115.0206,116.5168,114.7982,114.8344,290683,114.8344,115.982744,114.4898968,1,1,0
2018-09-17,114.7816,114.9959,114.6149,114.7918,917178,114.7918,115.939718,114.44742459999999,1,1,0
2018-09-18,114.7932,114.9571,114.6201,114.7419,284670,114.7419,115.889319,114.3976743,1,1,0
2018-09-19,114.7743,116.4193,114.4453,114.6928,350820,114.6928,115.83972800000001,114.3487216,1,1,0
2018-09-20,114.4785,114.8859,114.2605,114.6767,539311,114.6767,115.823467,114.3326699,1,0,1
2018-09-21,114.7405,115.4805,114.5892,114.8336,1040293,114.8336,115.981936,114.4890992,1,0,1
2018-09-22,114.7364,116.1951,114.5767,115.2472,846065,115.2472,116.39967200000001,114.90145840000001,1,1,0
2018-09-23,115.0561,116.9256,114.7847,115.3993,592637,115.3993,116.553293,115.05310209999999,1,0,1
2018-09-24,115.3094,115.9401,115.1897,115.6084,566859,115.6084,116.76448400000001,115.2615748,1,0,1
2018-09-25,115.4904,117.3679,115.2812,115.8685,1287493,115.8685,117.027185,115.5208945,1,0,1
2018-09-26,115.8141,116.9355,115.6006,116.2133,474656,116.2133,117.375433,115.86466010000001,1,1,0
2018-09-27,115.9809,118.0723,115.7559,116.3779,941194,116.3779,117.541679,116.0287663,1,0,1
2018-09-28,116.5626,118.7947,116.4969,117.096,983652,117.096,118.26696000000001,116.744712,1,1,0
2018-09-29,116.77,117.7693,116.6882,117.2251,459598,117.2251,118.397351,116.8734247,1,0,1
2018-09-30,117.516,119.2615,117.2145,117.3977,465433,117.3977,118.57167700000001,117.0455069,1,0,1
2018-10-01,117.3621,119.2247,117.335,117.5946,1266969,117.5946,118.770546,117.2418162,1,1,0
2018-10-02,117.252,118.2894,117.1175,117.7746,522893,117.7746,118.952346,117.42127620000001,1,1,0
2018-10-03,117.5427,118.3668,117.3694,118.0946,1464484,118.0946,119.275546,117.7403162,1,1,0
2018-10-04,118.0259,119.7855,117.7742,118.4361,764446,118.4361,119.62046099999999,118.08079169999999,1,1,0
2018-10-05,118.1885,119.2679,117.9057,118.6541,580353,118.6541,119.840641,118.2981377,1,1,0
2018-10-06,118.8138,119.3381,118.6786,118.7118,614960,118.7118,119.898918,118.3556646,1,1,0
2018-10-07,118.4284,119.2486,118.3056,118.7669,1134388,118.7669,119.954569,118.4105993,1,1,0
2018-10-08,118.3859,119.7138,118.1555,118.4919,1283658,118.4919,119.67681900000001,118.1364243,1,1,0
2018-10-09,118.4436,119.631,118.3619,118.5046,1132474,118.5046,119.689646,118.1490862,1,1,0
2018-10-10,118.4085,118.8359,118.2173,118.3061,1185369,118.3061,119.489161,117.9511817,1,1,0
2018-10-11,118.3473,119.0083,118.2016,118.2904,1418732,118.2904,119.47330400000001,117.9355288,1,1,0
2018-10-12,118.7445,119.9288,118.2575,118.5093,742786,118.5093,119.69439299999999,118.1537721,1,1,0
2018-10-13,118.0992,119.2007,117.8547,118.6069,1249962,118.6069,119.792969,118.2510793,1,1,0
2018-10-14,118.4996,118.6913,118.2172,118.4616,1190101,118.4616,119.64621600000001,118.10621520000001,1,1,0
2018-10-15,118.403,118.7083,118.3608,118.4754,1317275,118.4754,119.66015399999999,118.1199738,1,1,0
2018-10-16,118.7841,119.4752,118.1698,118.4591,372375,118.4591,119.643691,118.1037227,1,1,0
2018-10-17,118.0838,118.9385,117.8625,118.365,630837,118.365,119.54865,118.00990499999999,1,1,0
2018-10-18,118.5714,118.7014,118.2556,118.3731,1121109,118.3731,119.55683099999999,118.0179807,1,1,0
2018-10-19,118.7643,118.9768,118.2025,118.3168,763896,118.3168,119.499968,117.9618496,1,1,0
2018-10-20,118.2139,119.3202,117.9377,118.336,815935,118.336,119.51936,117.980992,1,1,0
2018-10-21,118.2804,119.6325,118.2218,118.3018,405673,118.3018,119.484818,117.9468946,1,1,0
2018-10-22,118.3218,119.5141,118.2296,118.4751,1174042,118.4751,119.659851,118.11967469999999,1,1,0
2018-10-23,118.4157,119.23,118.3241,118.5007,460684,118.5007,119.685707,118.1451979,1,1,0
2018-10-24,118.2776,119.2126,117.9886,118.5195,864856,118.5195,119.704695,118.16394149999999,1,1,0
2018-10-25,118.6953,119.5441,118.555,118.5877,1138737,118.5877,119.773577,118.2319369,1,1,0
2018-10-26,118.4823,120.3204,118.3203,118.6471,375133,118.6471,119.83357099999999,118.2911587,1,1,0
2018-10-27,118.3226,118.7705,118.1101,118.4641,1379749,118.4641,119.648741,118.1087077,1,1,0
2018-10-28,118.599,119.1898,118.0877,118.1654,749179,118.1654,119.347054,117.8109038,1,1,0
2018-10-29,118.4732,119.4043,117.9898,118.0964,1418868,118.0964,119.277364,117.7421108,1,1,0
2018-10-30,117.7426,119.5732,117.685,118.1439,441108,118.1439,119.325339,117.7894683,1,1,0
2018-10-31,117.7077,118.6742,117.6181,118.2362,199686,118.2362,119.418562,117.8814914,1,1,0
2018-11-01,118.2729,119.2519,118.0519,118.3456,373661,118.3456,119.52905600000001,117.99056320000001,1,1,0
2018-11-02,118.2562,118.4904,117.9568,118.2118,1046756,118.2118,119.393918,117.85716459999999,1,1,0
2018-11-03,117.8935,119.4701,117.6811,118.2272,430743,118.2272,119.409472,117.87251839999999,1,1,0
2018-11-04,118.6289,119.4788,117.9302,118.2113,301552,118.2113,119.393413,117.8566661,1,1,0
2018-11-05,118.0235,119.7237,117.8125,118.1882,1410710,118.1882,119.370082,117.83363539999999,1,1,0
2018-11-06,118.3331,119.0077,118.0517,118.1982,1158019,118.1982,119.380182,117.8436054,1,1,0
2018-11-07,118.7035,120.3184,117.8667,118.0827,625191,118.0827,119.26352700000001,117.7284519,1,1,0
2018-11-08,118.0609,119.7728,117.9357,118.1617,895015,118.1617,119.343317,117.80721489999999,1,1,0
2018-11-09,118.3339,119.1024,118.0505,118.135,1255164,118.135,119.31635,117.780595,1,1,0
2018-11-10,118.4964,119.3516,117.914,118.0867,920582,118.0867,119.267567,117.73243989999999,1,1,0
2018-11-11,117.776,119.4146,117.7262,118.3351,904583,118.3351,119.518451,117.9800947,1,1,0
2018-11-12,118.4078,119.3612,118.24,118.3036,789433,118.3036,119.486636,117.9486892,1,1,0
2018-11-13,118.3478,119.9626,118.0516,118.2027,1194196,118.2027,119.384727,117.84809189999999,1,1,0
2018-11-14,118.1966,118.6116,118.0244,118.2536,472673,118.2536,119.436136,117.89883920000001,1,1,0
2018-11-15,118.5425,118.7259,118.0801,118.1411,839523,118.1411,119.32251099999999,117.7866767,1,1,0
2018-11-16,118.1769,119.8107,117.9253,118.0899,268006,118.0899,119.270799,117.7356303,1,1,0
2018-11-17,118.0793,119.7328,117.9894,118.106,855810,118.106,119.28706,117.75168199999999,1,1,0
2018-11-18,118.186,119.9521,118.0468,118.1158,311079,118.1158,119.29695799999999,117.7614526,1,1,0
2018-11-19,118.2721,119.5459,117.5595,117.8192,1269399,117.8192,118.99739199999999,117.4657424,1,1,0
2018-11-20,117.7596,119.0313,117.7043,117.9852,1110844,117.9852,119.165052,117.6312444,1,1,0
2018-11-21,118.16,119.2769,118.0361,118.0869,1062945,118.0869,119.267769,117.7326393,1,1,0
2018-11-22,117.8815,119.5523,117.6524,118.2716,996098,118.2716,119.454316,117.9167852,1,1,0
2018-11-23,118.1769,119.0722,118.0123,118.2839,969869,118.2839,119.466739,117.9290483,1,1,0
2018-11-24,118.0996,118.7869,117.7666,117.8791,1438012,117.8791,119.057891,117.52546269999999,1,1,0
2018-11-25,117.8981,119.0287,117.6243,117.9966,1376336,117.9966,119.17656600000001,117.64261020000001,1,1,0
2018-11-26,118.1122,119.4101,117.8726,118.171,312017,118.171,119.35271,117.81648700000001,1,1,0
2018-11-27,118.0928,119.5635,118.0581,118.1169,1579418,118.1169,119.298069,117.7625493,1,1,0
2018-11-28,118.0705,119.1518,117.9887,118.1765,1204696,118.1765,119.358265,117.8219705,1,1,0
2018-11-29,118.1433,118.2699,117.8084,117.9808,724564,117.9808,119.160608,117.62685760000001,1,1,0
2018-11-30,118.0015,118.5298,117.6609,117.8477,1363579,117.8477,119.026177,117.49415690000001,1,1,0
2018-12-01,117.5724,119.2812,117.3564,117.8541,1143442,117.8541,119.032641,117.5005377,1,1,0
2018-12-02,117.9028,118.0915,117.7314,117.8585,287361,117.8585,119.037085,117.5049245,1,1,0
2018-12-03,118.0169,118.3355,117.7526,117.845,598762,117.845,119.02345,117.491465,1,1,0
2018-12-04,117.8526,118.4404,117.7301,117.9163,942623,117.9163,119.09546300000001,117.56255110000001,1,1,0
2018-12-05,117.5707,119.3713,117.3985,117.8315,639061,117.8315,119.009815,117.47800550000001,1,1,0
2018-12-06,117.9278,119.1375,117.6722,117.8604,1178369,117.8604,119.039004,117.5068188,1,1,0
2018-12-07,117.6981,119.002,117.5407,117.911,1026319,117.911,119.09011,117.557267,1,1,0
2018-12-08,117.8656,118.1999,117.5333,117.7784,992989,117.7784,118.95618400000001,117.4250648,1,1,0
2018-12-09,117.6441,118.0771,117.5954,117.6579,773797,117.6579,118.834479,117.30492629999999,1,1,0
2018-12-10,117.7108,119.3815,117.6133,117.8452,402526,117.8452,119.02365200000001,117.4916644,1,1,0
2018-12-11,117.3455,118.1904,117.2312,117.9526,1142119,117.9526,119.132126,117.5987422,1,1,0
2018-12-12,117.8719,119.5931,117.7984,117.9521,574452,117.9521,119.131621,117.5982437,1,1,0
2018-12-13,117.6539,118.3177,117.6046,118.1439,503107,118.1439,119.325339,117.7894683,1,1,0
2018-12-14,118.5033,118.8747,117.9983,118.2047,1313374,118.2047,119.386747,117.8500859,1,1,0
2018-12-15,118.175,118.7542,117.9984,118.2653,740152,118.2653,119.447953,117.9105041,1,1,0
2018-12-16,117.8815,119.0455,117.635,118.3472,858027,118.3472,119.530672,117.9921584,1,1,0
2018-12-17,118.5594,119.8952,118.2517,118.3368,1365685,118.3368,119.520168,117.9817896,1,1,0
2018-12-18,118.2255,120.0031,118.0121,118.2723,1385621,118.2723,119.455023,117.9174831,1,1,0
